gender,loan_type,loan_purpose,credit_worthiness,loan_amount,term,property_value,occupancy_type,secured_by,total_units,income,credit_type,credit_score,co-applicant_credit_type,age,ltv,region,status,dtir1
Female,type2,p3,l1,306500,360.0,358000.0,pr,home,1U,5460.0,CIB,519,CIB,35-44,85.61452514,North,0,46.0
Sex Not Available,type1,p3,l1,356500,360.0,728000.0,pr,home,2U,4860.0,EXP,768,CIB,65-74,48.96978022,south,0,48.0
Joint,type1,p3,l1,246500,360.0,328000.0,pr,home,1U,5700.0,EXP,724,EXP,55-64,75.15243902,North,0,30.0
Male,type1,p1,l1,546500,360.0,678000.0,pr,home,1U,7020.0,EXP,834,CIB,25-34,80.60471976,North,0,37.0
Sex Not Available,type1,p3,l1,346500,360.0,628000.0,pr,home,1U,8220.0,EXP,770,EXP,45-54,55.17515924,south,0,19.0
Male,type1,p1,l1,596500,360.0,748000.0,pr,home,1U,5400.0,CRIF,642,CIB,25-34,79.7459893,south,0,49.0
Joint,type1,p3,l1,426500,360.0,558000.0,pr,home,1U,7140.0,CIB,700,EXP,>74,76.43369176,south,0,31.0
Sex Not Available,type1,p3,l1,246500,360.0,338000.0,pr,home,1U,2700.0,CIB,624,EXP,>74,72.92899408,south,0,49.0
Joint,type3,p4,l1,386500,360.0,398000.0,pr,home,1U,5760.0,EXP,666,EXP,35-44,97.11055276,North,0,39.0
Sex Not Available,type1,p2,l1,96500,360.0,168000.0,pr,home,1U,1740.0,CRIF,834,CIB,55-64,57.44047619,south,0,33.0
Male,type2,p1,l1,186500,360.0,198000.0,pr,home,1U,7440.0,CIB,759,CIB,45-54,94.19191919,North,0,36.0
Joint,type1,p1,l1,546500,360.0,688000.0,pr,home,1U,6780.0,CIB,582,EXP,35-44,79.43313953,North,0,43.0
Joint,type1,p4,l1,376500,360.0,748000.0,pr,home,1U,6300.0,CRIF,826,EXP,65-74,50.3342246,North,0,39.0
Male,type1,p1,l2,526500,360.0,658000.0,pr,home,1U,13080.0,EXP,850,CIB,55-64,80.01519757,North,0,25.0
Female,type1,p1,l1,316500,360.0,338000.0,pr,home,1U,8040.0,EXP,649,CIB,35-44,93.63905325,North,0,39.0
Male,type1,p1,l1,126500,360.0,138000.0,pr,home,1U,1860.0,EXP,859,CIB,25-34,91.66666667,North,0,44.0
Sex Not Available,type1,p4,l1,486500,360.0,598000.0,pr,home,1U,6000.0,CIB,862,EXP,45-54,81.35451505,south,0,41.0
Sex Not Available,type2,p1,l1,226500,360.0,228000.0,pr,home,1U,4140.0,EXP,524,CIB,25-34,99.34210526,south,0,36.0
Female,type2,p4,l1,116500,360.0,138000.0,pr,home,1U,1920.0,CRIF,659,CIB,55-64,84.42028986,North,0,37.0
Joint,type1,p2,l1,246500,360.0,588000.0,ir,home,1U,10620.0,CRIF,796,EXP,55-64,41.92176871,North,0,49.0
Male,type1,p4,l1,376500,360.0,438000.0,pr,home,1U,8520.0,CIB,511,CIB,25-34,85.95890411,North,0,28.0
Sex Not Available,type1,p4,l1,346500,360.0,508000.0,pr,home,1U,6120.0,CIB,691,EXP,65-74,68.20866142,south,0,29.0
Sex Not Available,type3,p3,l1,226500,360.0,228000.0,pr,home,1U,3840.0,EXP,875,CIB,65-74,99.34210526,south,0,49.0
Female,type2,p2,l1,66500,360.0,138000.0,pr,home,1U,1860.0,CRIF,671,CIB,45-54,48.1884058,North,0,41.0
Male,type1,p3,l1,156500,360.0,308000.0,pr,home,1U,2460.0,CIB,747,CIB,35-44,50.81168831,North,0,37.0
Male,type2,p1,l1,176500,360.0,178000.0,pr,home,1U,3120.0,CRIF,840,CIB,45-54,99.15730337,North,0,46.0
Female,type1,p3,l1,446500,360.0,568000.0,pr,home,1U,5100.0,CIB,699,CIB,35-44,78.60915493,central,0,31.0
Joint,type1,p4,l1,216500,360.0,328000.0,pr,home,1U,3360.0,CRIF,746,EXP,55-64,66.00609756,North,0,46.0
Joint,type1,p4,l1,456500,360.0,668000.0,pr,home,1U,9720.0,EXP,508,EXP,35-44,68.33832335,south,0,44.0
Female,type2,p4,l1,196500,360.0,268000.0,pr,home,1U,5760.0,EXP,772,CIB,45-54,73.32089552,North,0,39.0
Male,type1,p3,l1,296500,360.0,678000.0,ir,home,1U,4860.0,CRIF,528,CIB,65-74,43.73156342,North,0,44.0
Female,type1,p4,l2,606500,360.0,868000.0,pr,home,1U,11160.0,CIB,895,CIB,35-44,69.87327189,North,0,32.0
Male,type1,p1,l1,256500,360.0,428000.0,sr,home,1U,10320.0,EXP,641,EXP,55-64,59.92990654,North,0,34.0
Joint,type1,p3,l1,476500,360.0,708000.0,pr,home,1U,7560.0,EXP,799,EXP,45-54,67.30225989,North,0,41.0
Joint,type1,p1,l1,486500,360.0,618000.0,pr,home,1U,9840.0,EXP,612,EXP,25-34,78.72168285,south,0,41.0
Joint,type1,p1,l1,336500,360.0,468000.0,pr,home,1U,4620.0,CRIF,509,EXP,25-34,71.9017094,North,0,49.0
Male,type2,p4,l1,296500,360.0,368000.0,pr,home,1U,5760.0,EXP,900,EXP,35-44,80.57065217,North,0,39.0
Joint,type1,p4,l1,466500,360.0,518000.0,pr,home,1U,5280.0,CRIF,740,EXP,35-44,90.05791506,south,0,39.0
Female,type2,p1,l1,246500,360.0,258000.0,pr,home,1U,3960.0,CRIF,778,CIB,25-34,95.54263566,south,0,59.0
Joint,type1,p3,l1,326500,360.0,518000.0,pr,home,1U,4020.0,EXP,861,EXP,65-74,63.03088803,North,0,40.0
Female,type1,p4,l1,366500,360.0,468000.0,pr,home,1U,7440.0,CIB,717,CIB,55-64,78.31196581,central,0,39.0
Female,type1,p4,l1,356500,360.0,508000.0,pr,home,1U,6000.0,EXP,707,CIB,45-54,70.17716535,south,0,40.0
Joint,type1,p3,l1,416500,360.0,608000.0,sr,home,1U,9180.0,CIB,591,EXP,35-44,68.50328947,North,0,44.0
Sex Not Available,type1,p3,l1,656500,360.0,948000.0,pr,home,1U,6600.0,CIB,816,CIB,35-44,69.25105485,south,0,44.0
Female,type1,p3,l1,406500,360.0,758000.0,pr,home,1U,6240.0,CRIF,848,EXP,65-74,53.62796834,North,0,36.0
Sex Not Available,type3,p4,l1,506500,360.0,588000.0,pr,home,1U,7260.0,CRIF,699,EXP,25-34,86.13945578,south,0,39.0
Joint,type2,p1,l1,556500,360.0,568000.0,pr,home,1U,7560.0,CIB,806,EXP,35-44,97.97535211,North,0,55.0
Male,type1,p4,l1,406500,360.0,448000.0,pr,home,1U,4680.0,CIB,572,CIB,25-34,90.73660714,south,0,45.0
Joint,type1,p4,l1,496500,360.0,798000.0,pr,home,1U,11100.0,CIB,734,EXP,25-34,62.21804511,south,0,27.0
Female,type1,p3,l1,156500,360.0,328000.0,ir,home,1U,3180.0,CRIF,641,CIB,45-54,47.71341463,North,0,36.0
Joint,type1,p4,l1,476500,360.0,1008000.0,pr,home,1U,8040.0,CIB,599,EXP,45-54,47.2718254,North,0,45.0
Female,type1,p4,l1,386500,360.0,808000.0,pr,home,1U,9000.0,EXP,816,CIB,35-44,47.83415842,North,0,20.0
Joint,type1,p4,l1,556500,360.0,938000.0,pr,home,1U,8220.0,EXP,835,EXP,35-44,59.32835821,North,0,41.0
Joint,type2,p1,l1,506500,360.0,518000.0,pr,home,1U,7500.0,EXP,813,EXP,25-34,97.77992278,North,0,48.0
Joint,type1,p3,l2,246500,360.0,358000.0,pr,home,1U,5940.0,CRIF,645,EXP,35-44,68.8547486,south,0,38.0
Female,type1,p4,l1,346500,360.0,558000.0,pr,home,1U,5760.0,CIB,819,CIB,35-44,62.09677419,North,0,34.0
Male,type2,p1,l1,206500,360.0,208000.0,pr,home,1U,3960.0,CRIF,635,CIB,<25,99.27884615,North,0,49.0
Male,type2,p4,l1,286500,360.0,318000.0,pr,home,1U,6060.0,CIB,864,CIB,<25,90.09433962,south,0,26.0
Joint,type3,p4,l1,426500,360.0,528000.0,pr,home,1U,5760.0,EXP,700,EXP,65-74,80.77651515,North,0,39.0
Sex Not Available,type1,p3,l1,526500,360.0,898000.0,pr,home,1U,8640.0,EXP,708,CIB,35-44,58.63028953,south,0,31.0
Male,type3,p4,l1,266500,360.0,568000.0,pr,home,1U,5760.0,EXP,889,CIB,55-64,46.91901408,central,0,39.0
Sex Not Available,type3,p1,l1,386500,360.0,378000.0,pr,home,1U,4860.0,CIB,721,EXP,35-44,102.2486772,south,0,49.0
Joint,type3,p4,l1,556500,360.0,568000.0,pr,home,1U,5760.0,CIB,689,EXP,35-44,97.97535211,North,0,39.0
Sex Not Available,type1,p4,l1,346500,360.0,658000.0,pr,home,1U,6180.0,EXP,630,CIB,35-44,52.65957447,south,0,23.0
Male,type1,p3,l1,366500,360.0,498000.0,pr,home,1U,4920.0,CIB,604,EXP,>74,73.59437751,North,0,44.0
Joint,type2,p1,l1,336500,360.0,348000.0,pr,home,1U,4980.0,CIB,549,EXP,25-34,96.6954023,North,0,55.0
Male,type1,p1,l1,436500,360.0,588000.0,ir,home,1U,4860.0,CRIF,893,CIB,35-44,74.23469388,North,0,49.0
Male,type1,p1,l1,446500,360.0,558000.0,pr,home,1U,6540.0,CRIF,650,CIB,35-44,80.01792115,south,0,36.0
Female,type1,p4,l1,526500,360.0,568000.0,pr,home,1U,11040.0,CIB,675,CIB,35-44,92.69366197,North,0,30.0
Sex Not Available,type1,p3,l1,386500,360.0,518000.0,ir,home,1U,8940.0,EXP,603,CIB,35-44,74.61389961,south,0,38.0
Sex Not Available,type2,p3,l1,246500,360.0,288000.0,pr,home,1U,3060.0,CRIF,663,CIB,>74,85.59027778,south,0,55.0
Male,type1,p3,l1,236500,360.0,298000.0,pr,home,1U,4020.0,EXP,772,CIB,35-44,79.36241611,North,0,40.0
Joint,type1,p3,l1,196500,360.0,308000.0,pr,home,1U,2880.0,EXP,600,EXP,>74,63.7987013,south,0,37.0
Joint,type1,p3,l1,426500,360.0,538000.0,pr,home,1U,4920.0,EXP,650,EXP,35-44,79.27509294,North,0,47.0
Female,type1,p3,l1,226500,360.0,388000.0,pr,home,1U,3420.0,CRIF,854,CIB,45-54,58.37628866,North,0,43.0
Joint,type1,p3,l1,496500,360.0,638000.0,pr,home,1U,6600.0,CIB,589,EXP,45-54,77.82131661,North,0,42.0
Joint,type1,p4,l1,256500,360.0,348000.0,pr,home,1U,3000.0,CRIF,814,EXP,65-74,73.70689655,North,0,39.0
Joint,type1,p1,l1,276500,360.0,318000.0,pr,home,1U,4140.0,EXP,530,EXP,35-44,86.94968553,North,0,41.0
Joint,type1,p4,l1,316500,360.0,418000.0,pr,home,1U,10560.0,CIB,590,EXP,25-34,75.71770335,south,0,45.0
Joint,type1,p4,l1,256500,360.0,338000.0,pr,home,1U,6420.0,EXP,630,EXP,25-34,75.88757396,North,0,20.0
Male,type1,p4,l1,316500,360.0,398000.0,pr,home,1U,6300.0,EXP,590,CIB,35-44,79.52261307,North,0,36.0
Male,type1,p1,l1,496500,360.0,558000.0,pr,home,1U,8700.0,EXP,668,EXP,25-34,88.97849462,North,0,28.0
Male,type1,p3,l1,356500,360.0,448000.0,pr,home,1U,7920.0,CIB,828,CIB,45-54,79.57589286,North,0,25.0
Joint,type1,p4,l1,426500,360.0,458000.0,pr,home,1U,7260.0,CRIF,626,EXP,25-34,93.12227074,North,0,35.0
Joint,type1,p4,l1,656500,360.0,838000.0,pr,home,1U,9480.0,EXP,667,EXP,35-44,78.34128878,south,0,37.0
Female,type1,p1,l1,366500,360.0,418000.0,pr,home,1U,5400.0,CRIF,874,CIB,25-34,87.67942584,North,0,44.0
Male,type1,p1,l1,316500,360.0,338000.0,pr,home,1U,4800.0,CRIF,806,CIB,35-44,93.63905325,North,0,46.0
Female,type1,p4,l1,266500,360.0,448000.0,pr,home,1U,4800.0,CIB,618,CIB,35-44,59.48660714,south,0,34.0
Male,type1,p3,l1,476500,360.0,688000.0,pr,home,1U,11100.0,CIB,661,EXP,35-44,69.25872093,North,0,39.0
Female,type1,p1,l1,226500,360.0,238000.0,pr,home,1U,3600.0,EXP,579,CIB,25-34,95.16806723,North,0,36.0
Sex Not Available,type1,p3,l1,146500,360.0,248000.0,pr,home,1U,2460.0,CRIF,894,CIB,55-64,59.07258065,south,0,37.0
Joint,type2,p1,l1,276500,360.0,288000.0,pr,home,1U,4620.0,CIB,761,EXP,25-34,96.00694444,North,0,43.0
Male,type1,p3,l1,336500,360.0,428000.0,pr,home,1U,5100.0,CIB,506,CIB,55-64,78.62149533,North,0,27.0
Male,type3,p1,l1,556500,360.0,808000.0,pr,home,1U,8520.0,EXP,896,CIB,45-54,68.87376238,south,0,46.0
Joint,type1,p1,l1,486500,360.0,508000.0,pr,home,1U,12240.0,CIB,861,EXP,35-44,95.76771654,North,0,23.0
Joint,type2,p1,l1,296500,360.0,308000.0,pr,home,1U,4980.0,EXP,835,EXP,35-44,96.26623377,North,0,53.0
Female,type1,p3,l1,486500,360.0,648000.0,pr,home,1U,6180.0,CIB,664,CIB,45-54,75.07716049,North,0,46.0
Sex Not Available,type1,p3,l1,126500,360.0,178000.0,pr,home,1U,1680.0,CRIF,539,CIB,55-64,71.06741573,south,0,49.0
Joint,type3,p4,l1,486500,360.0,498000.0,pr,home,1U,5760.0,CRIF,505,EXP,25-34,97.69076305,North,0,39.0
Joint,type3,p4,l1,256500,360.0,258000.0,pr,home,1U,5760.0,EXP,604,EXP,55-64,99.41860465,North,0,39.0
Male,type2,p1,l1,156500,360.0,158000.0,pr,home,1U,6000.0,CRIF,891,CIB,25-34,99.05063291,North,0,51.0
Male,type1,p4,l1,166500,360.0,268000.0,sr,home,1U,5760.0,CIB,873,CIB,55-64,62.12686567,south,0,27.0
Female,type1,p4,l1,236500,360.0,408000.0,pr,home,1U,3660.0,CIB,774,EXP,65-74,57.96568627,North,0,50.0
Female,type3,p1,l2,326500,360.0,318000.0,pr,home,1U,7320.0,CRIF,631,CIB,35-44,102.672956,North,0,36.0
Male,type3,p4,l1,146500,360.0,168000.0,pr,home,1U,5760.0,CRIF,542,CIB,65-74,87.20238095,North,0,39.0
Male,type3,p1,l1,366500,360.0,358000.0,pr,home,1U,4800.0,CIB,878,CIB,25-34,102.3743017,North,0,41.0
Female,type1,p4,l1,616500,360.0,808000.0,pr,home,1U,8040.0,EXP,855,CIB,45-54,76.29950495,North,0,49.0
Male,type1,p1,l1,76500,360.0,78000.0,pr,home,1U,1440.0,CIB,686,CIB,55-64,98.07692308,North,0,40.0
Sex Not Available,type1,p4,l1,296500,360.0,558000.0,pr,home,1U,5520.0,CRIF,655,CIB,55-64,53.13620072,south,0,48.0
Male,type1,p1,l1,66500,360.0,68000.0,pr,home,1U,2880.0,EXP,532,CIB,55-64,97.79411765,North,0,36.0
Male,type1,p4,l1,506500,360.0,728000.0,pr,home,1U,7200.0,CIB,520,CIB,35-44,69.57417582,south,0,39.0
Male,type3,p4,l1,136500,360.0,248000.0,pr,home,1U,5760.0,CRIF,767,CIB,55-64,55.04032258,North,0,39.0
Female,type1,p3,l1,246500,360.0,328000.0,pr,home,1U,2460.0,CIB,727,CIB,>74,75.15243902,North,0,40.0
Sex Not Available,type3,p4,l1,136500,360.0,228000.0,pr,home,1U,5760.0,EXP,863,CIB,>74,59.86842105,south,0,39.0
Male,type3,p3,l1,616500,360.0,758000.0,pr,home,1U,8280.0,EXP,766,CIB,45-54,81.33245383,North,0,38.0
Male,type1,p3,l1,286500,360.0,488000.0,pr,home,1U,4440.0,EXP,811,CIB,35-44,58.70901639,North,0,47.0
Joint,type2,p4,l1,396500,360.0,418000.0,pr,home,1U,5760.0,EXP,678,EXP,25-34,94.85645933,North,0,39.0
Joint,type3,p4,l1,366500,360.0,618000.0,pr,home,1U,5760.0,CIB,682,EXP,65-74,59.30420712,North,0,39.0
Sex Not Available,type1,p1,l1,466500,360.0,778000.0,pr,home,1U,8400.0,EXP,847,EXP,35-44,59.96143959,south,0,27.0
Joint,type3,p4,l1,406500,360.0,488000.0,pr,home,1U,5760.0,CIB,611,EXP,>74,83.29918033,central,0,39.0
Joint,type1,p3,l1,666500,360.0,878000.0,pr,home,1U,12780.0,CIB,651,EXP,35-44,75.91116173,North,0,24.0
Female,type1,p3,l1,266500,360.0,378000.0,pr,home,1U,8040.0,CIB,812,EXP,35-44,70.5026455,south,0,27.0
Joint,type1,p3,l1,446500,360.0,568000.0,pr,home,1U,8460.0,CIB,608,EXP,55-64,78.60915493,central,0,36.0
Female,type1,p4,l1,386500,360.0,518000.0,pr,home,1U,4740.0,EXP,870,CIB,25-34,74.61389961,North,0,33.0
Male,type1,p4,l1,356500,360.0,838000.0,pr,home,1U,6840.0,CIB,512,CIB,35-44,42.54176611,south,0,39.0
Female,type1,p4,l1,516500,360.0,708000.0,pr,home,1U,5940.0,CIB,572,CIB,25-34,72.9519774,south,0,38.0
Joint,type1,p3,l1,146500,360.0,178000.0,pr,home,1U,3900.0,EXP,624,EXP,25-34,82.30337079,North,0,23.0
Female,type1,p4,l1,506500,360.0,758000.0,pr,home,1U,7740.0,CRIF,507,CIB,55-64,66.82058047,North,0,49.0
Joint,type2,p4,l1,446500,360.0,478000.0,pr,home,1U,5760.0,CIB,724,EXP,35-44,93.41004184,North,0,39.0
Joint,type3,p4,l1,306500,360.0,328000.0,pr,home,1U,5760.0,EXP,833,EXP,35-44,93.44512195,North,0,39.0
Joint,type1,p1,l1,706500,360.0,878000.0,pr,home,1U,12120.0,CIB,736,EXP,25-34,80.46697039,North,0,44.0
Male,type1,p1,l1,546500,360.0,608000.0,pr,home,1U,6360.0,CIB,818,CIB,45-54,89.88486842,south,0,45.0
Male,type1,p3,l1,616500,360.0,808000.0,pr,home,1U,9300.0,CRIF,543,CIB,35-44,76.29950495,North,0,36.0
Male,type1,p1,l2,236500,360.0,248000.0,pr,home,1U,3720.0,CIB,752,CIB,<25,95.36290323,North,0,44.0
Male,type1,p3,l1,246500,360.0,428000.0,pr,home,1U,3300.0,CIB,540,CIB,35-44,57.59345794,south,0,38.0
Male,type3,p4,l1,196500,360.0,218000.0,pr,home,1U,5760.0,EXP,829,EXP,65-74,90.13761468,North,0,39.0
Sex Not Available,type1,p4,l1,156500,360.0,278000.0,pr,home,1U,3000.0,CRIF,867,EXP,65-74,56.29496403,south,0,37.0
Female,type1,p2,l1,76500,360.0,158000.0,pr,home,1U,2280.0,CIB,750,CIB,>74,48.41772152,North,0,42.0
Female,type1,p3,l2,256500,360.0,378000.0,pr,home,1U,6600.0,CIB,631,CIB,45-54,67.85714286,North,0,24.0
Male,type2,p1,l1,326500,360.0,338000.0,pr,home,1U,3180.0,CIB,658,CIB,35-44,96.59763314,North,0,54.0
Joint,type1,p4,l1,356500,360.0,548000.0,pr,home,1U,6840.0,CIB,652,EXP,35-44,65.05474453,North,0,46.0
Joint,type1,p4,l1,616500,360.0,1008000.0,pr,home,1U,6840.0,CRIF,567,EXP,65-74,61.16071429,North,0,40.0
Joint,type3,p4,l1,366500,360.0,488000.0,pr,home,1U,5760.0,EXP,654,EXP,55-64,75.10245902,North,0,39.0
Sex Not Available,type3,p4,l1,326500,360.0,448000.0,pr,home,1U,5760.0,EXP,682,CIB,>74,72.87946429,south,0,39.0
Female,type1,p3,l1,56500,360.0,78000.0,pr,home,1U,5100.0,CIB,789,EXP,65-74,72.43589744,central,0,20.0
Male,type3,p3,l1,166500,360.0,168000.0,pr,home,1U,3180.0,CIB,854,CIB,>74,99.10714286,central,0,39.0
Sex Not Available,type1,p3,l1,336500,360.0,718000.0,pr,home,2U,6240.0,CIB,707,CIB,55-64,46.86629526,south,0,38.0
Female,type1,p1,l1,246500,360.0,338000.0,pr,home,1U,4320.0,EXP,654,CIB,35-44,72.92899408,North,0,36.0
Sex Not Available,type1,p1,l1,116500,360.0,128000.0,pr,home,1U,4620.0,EXP,626,EXP,35-44,91.015625,south,0,32.0
Joint,type1,p4,l1,686500,360.0,768000.0,pr,home,1U,9000.0,EXP,731,EXP,45-54,89.38802083,North,0,42.0
Female,type1,p3,l1,266500,360.0,558000.0,pr,home,1U,4320.0,CIB,653,CIB,>74,47.75985663,North,0,29.0
Female,type2,p3,l1,216500,360.0,288000.0,pr,home,1U,2580.0,CIB,513,CIB,45-54,75.17361111,North,0,49.0
Male,type1,p3,l1,156500,360.0,168000.0,pr,home,1U,5280.0,CIB,857,CIB,25-34,93.1547619,North,0,33.0
Male,type1,p1,l1,516500,360.0,578000.0,pr,home,1U,8400.0,CRIF,796,EXP,25-34,89.35986159,North,0,40.0
Sex Not Available,type3,p3,l1,86500,360.0,108000.0,pr,home,1U,900.0,CRIF,556,CIB,65-74,80.09259259,south,0,44.0
Male,type3,p4,l1,546500,360.0,548000.0,pr,home,1U,5760.0,CIB,781,EXP,45-54,99.72627737,south,0,39.0
Male,type1,p1,l1,396500,360.0,408000.0,pr,home,1U,4740.0,EXP,829,CIB,25-34,97.18137255,North,0,43.0
Joint,type1,p4,l1,386500,360.0,488000.0,pr,home,1U,12180.0,CIB,709,EXP,35-44,79.20081967,North,0,30.0
Joint,type1,p3,l1,386500,360.0,548000.0,pr,home,1U,4080.0,EXP,702,EXP,65-74,70.52919708,North,0,39.0
Female,type1,p4,l1,436500,360.0,738000.0,pr,home,1U,5940.0,EXP,720,CIB,65-74,59.14634146,south,0,29.0
Male,type1,p1,l1,296500,360.0,378000.0,pr,home,1U,10320.0,CIB,616,CIB,35-44,78.43915344,North,0,43.0
Joint,type1,p4,l1,536500,360.0,758000.0,pr,home,1U,8040.0,EXP,530,EXP,25-34,70.77836412,North,0,35.0
Female,type1,p3,l1,236500,360.0,348000.0,pr,home,1U,5100.0,CIB,899,CIB,65-74,67.95977011,central,0,34.0
Female,type1,p4,l1,376500,360.0,498000.0,pr,home,1U,4500.0,EXP,582,CIB,45-54,75.60240964,North,0,38.0
Joint,type1,p2,l1,486500,360.0,748000.0,sr,home,1U,12000.0,CIB,669,EXP,55-64,65.04010695,south,0,49.0
Sex Not Available,type1,p3,l1,266500,360.0,438000.0,pr,home,1U,4200.0,CRIF,761,CIB,55-64,60.84474886,south,0,44.0
Female,type1,p1,l1,336500,360.0,488000.0,pr,home,1U,6120.0,CIB,868,CIB,35-44,68.95491803,North,0,37.0
Male,type1,p3,l1,456500,360.0,678000.0,pr,home,1U,5340.0,CRIF,566,CIB,25-34,67.33038348,North,0,42.0
Female,type1,p2,l1,76500,360.0,158000.0,pr,home,1U,5520.0,CIB,659,CIB,45-54,48.41772152,North,0,28.0
Joint,type3,p1,l1,456500,360.0,458000.0,pr,home,1U,6300.0,CIB,869,EXP,55-64,99.67248908,south,0,44.0
Joint,type1,p4,l1,296500,360.0,328000.0,pr,home,1U,4680.0,CIB,766,EXP,25-34,90.39634146,North,0,43.0
Joint,type1,p4,l1,396500,360.0,508000.0,pr,home,1U,8220.0,CRIF,749,EXP,25-34,78.0511811,North,0,36.0
Male,type1,p3,l1,156500,360.0,268000.0,pr,home,1U,3000.0,CIB,838,CIB,55-64,58.39552239,south,0,20.0
Sex Not Available,type1,p1,l1,486500,360.0,698000.0,pr,home,1U,4620.0,CIB,521,EXP,<25,69.6991404,south,0,45.0
Male,type1,p4,l1,206500,360.0,258000.0,pr,home,1U,5760.0,EXP,772,CIB,45-54,80.03875969,North,0,35.0
Joint,type1,p4,l1,456500,360.0,758000.0,pr,home,1U,7920.0,CRIF,582,EXP,45-54,60.22427441,south,0,36.0
Sex Not Available,type1,p3,l1,156500,360.0,208000.0,pr,home,1U,3540.0,CRIF,823,EXP,65-74,75.24038462,south,0,43.0
Male,type1,p3,l1,206500,360.0,418000.0,pr,home,1U,2040.0,EXP,683,CIB,65-74,49.40191388,North,0,43.0
Sex Not Available,type1,p3,l1,306500,360.0,758000.0,pr,home,1U,7380.0,CIB,557,EXP,>74,40.4353562,south,0,22.0
Female,type1,p3,l1,156500,360.0,248000.0,pr,home,1U,2100.0,CIB,593,CIB,>74,63.10483871,North,0,49.0
Female,type1,p1,l1,686500,360.0,838000.0,pr,home,1U,7140.0,EXP,653,CIB,35-44,81.92124105,North,0,48.0
Male,type1,p1,l2,316500,360.0,388000.0,pr,home,1U,7800.0,CIB,697,CIB,55-64,81.57216495,North,0,20.0
Joint,type2,p4,l1,526500,360.0,548000.0,pr,home,1U,5760.0,CRIF,525,EXP,25-34,96.07664234,south,0,39.0
Male,type1,p1,l1,226500,360.0,278000.0,pr,home,1U,3180.0,CIB,522,CIB,55-64,81.47482014,North,0,41.0
Male,type1,p4,l1,436500,360.0,628000.0,pr,home,1U,6480.0,CRIF,545,CIB,35-44,69.50636943,North,0,37.0
Joint,type1,p1,l1,336500,360.0,398000.0,pr,home,1U,3240.0,CIB,682,EXP,35-44,84.54773869,south,0,48.0
Joint,type1,p1,l1,86500,360.0,108000.0,pr,home,1U,2640.0,EXP,581,EXP,65-74,80.09259259,North,0,44.0
Male,type1,p4,l1,386500,360.0,458000.0,pr,home,1U,4020.0,EXP,630,CIB,25-34,84.38864629,North,0,40.0
Male,type1,p4,l1,636500,360.0,908000.0,pr,home,1U,8880.0,CIB,847,CIB,35-44,70.09911894,North,0,36.0
Sex Not Available,type1,p1,l1,386500,360.0,418000.0,pr,home,1U,6120.0,CIB,835,CIB,35-44,92.46411483,south,0,47.0
Female,type1,p4,l2,366500,360.0,398000.0,pr,home,1U,6300.0,CRIF,555,CIB,35-44,92.08542714,North,0,49.0
Sex Not Available,type2,p3,l1,96500,360.0,118000.0,pr,home,1U,2400.0,EXP,597,CIB,45-54,81.77966102,south,0,43.0
Joint,type2,p1,l1,456500,360.0,468000.0,pr,home,1U,9000.0,EXP,582,EXP,25-34,97.54273504,south,0,36.0
Male,type1,p3,l1,106500,360.0,178000.0,pr,home,1U,2700.0,CIB,610,EXP,65-74,59.83146067,North,0,23.0
Joint,type1,p4,l1,546500,360.0,988000.0,pr,home,1U,7140.0,EXP,807,EXP,>74,55.31376518,south,0,37.0
Male,type1,p4,l1,466500,360.0,588000.0,pr,home,1U,7200.0,CRIF,591,CIB,25-34,79.33673469,south,0,24.0
Joint,type1,p1,l1,546500,360.0,618000.0,pr,home,1U,7020.0,EXP,895,EXP,25-34,88.43042071,North,0,45.0
Sex Not Available,type1,p3,l1,436500,360.0,588000.0,pr,home,1U,10800.0,CRIF,642,CIB,35-44,74.23469388,south,0,33.0
Joint,type2,p3,l1,166500,360.0,188000.0,pr,home,1U,4260.0,EXP,552,EXP,25-34,88.56382979,North,0,37.0
Female,type1,p1,l1,96500,360.0,138000.0,ir,home,1U,3900.0,EXP,610,CIB,45-54,69.92753623,North,0,44.0
Male,type1,p4,l1,396500,360.0,508000.0,pr,home,1U,6240.0,CRIF,544,CIB,25-34,78.0511811,south,0,45.0
Male,type1,p4,l1,636500,360.0,708000.0,pr,home,1U,8580.0,CIB,606,CIB,45-54,89.90112994,North,0,43.0
Joint,type1,p3,l1,566500,360.0,998000.0,pr,home,1U,7680.0,EXP,513,EXP,55-64,56.76352705,North,0,47.0
Male,type1,p1,l1,366500,360.0,408000.0,pr,home,1U,6060.0,CRIF,563,EXP,35-44,89.82843137,south,0,43.0
Joint,type1,p4,l1,436500,360.0,628000.0,pr,home,1U,7500.0,CIB,711,EXP,55-64,69.50636943,south,0,39.0
Joint,type2,p1,l1,546500,360.0,568000.0,pr,home,1U,5880.0,CIB,824,EXP,35-44,96.21478873,south,0,47.0
Female,type1,p3,l1,486500,360.0,608000.0,pr,home,1U,8580.0,CIB,639,CIB,55-64,80.01644737,North,0,38.0
Female,type1,p4,l1,226500,360.0,408000.0,pr,home,1U,4500.0,EXP,540,CIB,65-74,55.51470588,south,0,38.0
Male,type3,p4,l1,296500,360.0,338000.0,pr,home,1U,5760.0,EXP,852,CIB,35-44,87.72189349,North,0,39.0
Joint,type2,p1,l1,236500,360.0,248000.0,pr,home,1U,3660.0,EXP,800,EXP,35-44,95.36290323,North,0,46.0
